locus_id	gene_name	log2(FC)	log2(CPM)	p_value	fdr
ECDH10B_2967	xni	-1.08927448392072	3.88223228688587	0.445781030550132	1
ECDH10B_2002	ruvA	-1.01137156281022	3.07029873352567	0.446670278639402	1
ECDH10B_4073	yihV	-0.815824607518013	1.66720999310495	0.446691963901774	1
ECDH10B_1197	potB	-1.03123536444418	3.41736968220132	0.446989880630876	1
ECDH10B_1384	rluB	0.898717486017651	6.97793252040145	0.447024754595969	1
ECDH10B_1381	trpH	1.31169804549568	4.83891983252296	0.447618342096827	1
ECDH10B_4402	fklB	-0.948604045556895	6.58456277649239	0.447780749701569	1
ECDH10B_2835	ygaP	1.89826431560091	4.21500102389489	0.448337342825071	1
ECDH10B_1944	yeaY	1.05358604997729	5.99013329476803	0.449453659801299	1
ECDH10B_4202	metA	1.57179256094025	4.3760493138855	0.449475913554449	1
ECDH10B_1481	ydaU	-0.914181233768104	2.47729565432207	0.449539574616356	1
ECDH10B_3899	yieE	-1.14191354670687	5.71968286815254	0.449560221504574	1
ECDH10B_1951	yeaB	1.56391706911122	4.48329557627144	0.450196827642083	1
ECDH10B_0308	mhpT	-3.63352737976889	0.102991034074198	0.45023040396203	1
ECDH10B_0011	yaaW	-3.63348938059863	0.102991034074198	0.450363706311625	1
ECDH10B_3558	yhfZ	-1.00654471145308	2.63307579409155	0.450805402739725	1
ECDH10B_4216	yjbF	-3.6495536790294	0.109841215178345	0.451245063103849	1
ECDH10B_1327	40	-0.981519638104951	6.3660840449269	0.451344813354338	1
ECDH10B_2086	fliL	-3.64960417943062	0.109841215178345	0.451409775509602	1
ECDH10B_1938	yeaU	-3.64960738843829	0.109841215178345	0.451420252986795	1
ECDH10B_0735	glnW	-3.64966936786553	0.109841215178345	0.451622874598588	1
ECDH10B_4325	cadB	-3.6496783006963	0.109841215178345	0.451652118015738	1
ECDH10B_2225	ryeD	-3.64968072085567	0.109841215178345	0.451660042650033	1
ECDH10B_4459	idnO	-3.64970967200578	0.109841215178345	0.451754899161516	1
ECDH10B_2133	asnV	-3.64973478252199	0.109841215178345	0.451837259021727	1
ECDH10B_1976	yebW	-0.920402906883192	2.47740986428674	0.452437259764251	1
ECDH10B_0174	yaeF	-1.01451268037742	3.13194730267646	0.452652571540995	1
ECDH10B_0884	yliL	-3.87196420638215	0.180093475655138	0.452924042973169	1
ECDH10B_2924	ygcH	-3.87191142619997	0.180093475655138	0.453133238856674	1
ECDH10B_1633	ydeR	-3.87185207609878	0.180093475655138	0.453369070794328	1
ECDH10B_4095	rhaS	-3.87183052591725	0.180093475655138	0.453454858603865	1
ECDH10B_3311	agaB	-3.87180709696745	0.180093475655138	0.453548220365754	1
ECDH10B_2707	hcaC	-3.87180130464973	0.180093475655138	0.453571317364523	1
ECDH10B_1053	gfcE	-3.87177745819613	0.180093475655138	0.453666469422885	1
ECDH10B_4086	yiiG	-1.13355777463685	1.77698902377119	0.453739611038137	1
ECDH10B_1583	ansP	1.57228933348307	4.44116208438165	0.454428170404719	1
ECDH10B_0026	ribF	-0.819663653891029	6.87828608809451	0.454741310337839	1
ECDH10B_1928	yeaM	1.91755116503577	3.6853629067977	0.455001253699578	1
ECDH10B_3046	ygeX	-3.95512085762798	0.207735906791393	0.455382604802251	1
ECDH10B_2204	wcaF	-3.95514098354287	0.207735906791393	0.455461377425302	1
ECDH10B_1782	ydhL	-3.95517238113787	0.207735906791393	0.455584418732233	1
ECDH10B_1496	pinR	1.59626463285249	4.73399874710327	0.455706739784774	1
ECDH10B_3998	cyaY	-1.0382304598041	3.48097538444139	0.455889778537022	1
ECDH10B_0235	ykfL	-4.07609757296516	0.25256423863285	0.456172657817465	1
ECDH10B_1768	tppB	-0.947120741827492	6.57403153796617	0.456289596303452	1
ECDH10B_3616	yhhZ	-4.07605093097817	0.25256423863285	0.456382052764696	1
ECDH10B_3313	agaD	-4.07604054659208	0.25256423863285	0.456428741488157	1
ECDH10B_1109	csgG	-4.07601675889045	0.25256423863285	0.456535787063688	1
ECDH10B_1899	gdhA	0.830439970074823	7.52430856791562	0.456740053306825	1
ECDH10B_4099	kdgT	1.71911206482269	3.41646075046917	0.45690527297502	1
ECDH10B_1409	sapC	-1.11295490206308	2.21699969279093	0.457299951508218	1
ECDH10B_1108	ycdZ	-1.07454182005031	3.93900265980302	0.457365062719196	1
ECDH10B_0248	fbpC	-1.09321618888792	2.2024414413547	0.457522068542488	1
ECDH10B_2914	ispF	-1.03391523727932	3.47795171410936	0.457723691362372	1
ECDH10B_1440	ycjX	-1.0435305277764	5.69689359264319	0.458106713472804	1
ECDH10B_1972	yebS	-1.02875173421284	3.62611655798724	0.458241984601943	1
ECDH10B_1948	yoaC	-1.03932248063103	3.64836366347282	0.458261240975783	1
ECDH10B_0321	tauA	-4.25493398949831	0.320931696290458	0.45830669584423	1
ECDH10B_3765	yiaT	-4.25491903699678	0.320931696290458	0.458381366726509	1
ECDH10B_2347	proL	-4.25489752534823	0.320931696290458	0.458488907746068	1
ECDH10B_1488	ydaY	-4.20730539775194	0.298582511322777	0.458529665844864	1
ECDH10B_4499	yjhH	-4.20731998085588	0.298582511322777	0.45859666971274	1
ECDH10B_0465	glxR	-4.25486764616147	0.320931696290458	0.458638504517342	1
ECDH10B_2183	wbbJ	-1.12384530735024	4.63652940571154	0.458652193243567	1
ECDH10B_3826	yicC	-0.804230114736492	6.81405804486752	0.458685482013319	1
ECDH10B_4164	thrU	-4.2073470229713	0.298582511322777	0.458721064924703	1
ECDH10B_1571	ydcT	-1.16126836879495	2.56329481120729	0.458834043363836	1
ECDH10B_2816	pinH	-4.20738575966087	0.298582511322777	0.458899589068786	1
ECDH10B_2397	yfaH	-0.964814502591245	1.02832880146022	0.45894794086543	1
ECDH10B_4059	glnL	1.136423381388	5.56073232648154	0.458993209547779	1
ECDH10B_2364	napD	-4.20742776428188	0.298582511322777	0.459093618919639	1
ECDH10B_1771	tyrS	-0.757054870001328	7.29626958788676	0.459166008085115	1
ECDH10B_3636	ftsX	-0.729950270033339	7.05791157051453	0.459257605888564	1
ECDH10B_3869	glvC	-4.20747652704758	0.298582511322777	0.459319449135453	1
ECDH10B_1229	minC	-0.954677332583608	6.44283101212285	0.459419000548172	1
ECDH10B_1354	cynX	-4.20752666211545	0.298582511322777	0.459552290275331	1
ECDH10B_3849	uhpT	-0.891677802826184	2.76879311036755	0.459794265321213	1
ECDH10B_2951	relA	-0.739933970736468	7.00621775894626	0.459864083809363	1
ECDH10B_0894	fsaA	1.57886903072534	3.94653045840006	0.459940599853851	1
ECDH10B_1231	ycgK	-1.08174112573728	5.44691370895147	0.460033893302053	1
ECDH10B_3798	tdh	-0.711523012830078	7.31737789642484	0.460340362493773	1
ECDH10B_1675	ydfK	1.54162457537761	6.5414608411826	0.460658104943553	1
ECDH10B_3514	tufA	-0.618218897329374	11.0212563133782	0.461175644775556	1
ECDH10B_4201	yjaB	-0.979494248698065	2.11023195126729	0.461672635981219	1
ECDH10B_4444	yjgJ	-1.03548263325249	3.61143161625156	0.461706538903358	1
ECDH10B_4282	yjdP	-0.987016050138108	3.29567083685791	0.462184638986813	1
ECDH10B_2444	nuoH	-1.00003809615473	5.75845332125028	0.462461632164062	1
ECDH10B_0451	tesA	-1.07182259833067	4.54856676020913	0.462626625619891	1
ECDH10B_1458	abgA	-0.813090522166823	1.78721380797365	0.463788073457996	1
ECDH10B_2990	recB	0.888596913459137	6.67665770700788	0.46394427300531	1
ECDH10B_2682	yfgA	-0.73226784960237	7.13319249822407	0.464184754204076	1
ECDH10B_3901	yieG	0.867903463974637	7.07285748299381	0.464335645617857	1
ECDH10B_2541	ypdI	4.76130181739451	0.424963274133959	0.464915790674031	1
ECDH10B_4006	yigE	4.76113624325949	0.424963274133959	0.465015805505278	1
ECDH10B_1687	ydfR	4.76091697482336	0.424963274133959	0.465148296192449	1
ECDH10B_2197	wcaJ	4.76077761327438	0.424963274133959	0.465232528779163	1
ECDH10B_2128	asnW	4.7606815677357	0.424963274133959	0.465290591627262	1
ECDH10B_0041	caiT	4.76067495692162	0.424963274133959	0.465294588429815	1
ECDH10B_2638	ypfN	-1.02408528111151	3.15809775559058	0.465322957057184	1
ECDH10B_2753	pssA	-0.712419475802289	7.27506545837464	0.465430226149512	1
ECDH10B_3564	aroB	-0.755469724090729	7.80489032704251	0.46549886441787	1
ECDH10B_0342	adrA	-0.903334749830437	2.1123271889955	0.466228005483376	1
ECDH10B_1513	paaA	4.87761140952808	0.488782859896272	0.466838191779365	1
ECDH10B_4463	leuX	4.87758499476854	0.488782859896272	0.466854011257361	1
ECDH10B_1154	flgL	-1.11901505973515	2.04151271540118	0.466931018322986	1
ECDH10B_0252	ykgN	-1.0619271383663	3.75746948861674	0.466931341171586	1
ECDH10B_3596	rtcR	4.87741947555018	0.488782859896272	0.466953154965779	1
ECDH10B_1939	yeaV	4.87733848592204	0.488782859896272	0.467001676846855	1
ECDH10B_3925	atpB	-0.761428889792907	8.46761394466456	0.467028631242252	1
ECDH10B_1271	ldrB	4.87723683401923	0.488782859896272	0.467062587255976	1
ECDH10B_1056	gfcB	4.87718576225003	0.488782859896272	0.46709319374961	1
ECDH10B_3159	insH-9	1.93469294197581	3.42719879406443	0.467114490271415	1
ECDH10B_1217	ycgG	4.87711690321295	0.488782859896272	0.467134464096673	1
ECDH10B_1520	paaH	4.87708319326708	0.488782859896272	0.46715466976811	1
ECDH10B_1335	ECDH10B_1335	4.87697307779516	0.488782859896272	0.467220680862895	1
ECDH10B_0811	valT	4.87688009664379	0.488782859896272	0.467276430090264	1
ECDH10B_2547	ypdC	-0.976372535904703	3.11351541885286	0.467664266154666	1
ECDH10B_1207	rluE	-1.04525950665548	4.30045358619665	0.468030319115183	1
ECDH10B_3042	xdhB	-0.817683123170438	1.78582872765944	0.468045083217289	1
ECDH10B_4546	serB	-1.10345413256381	5.08685098837263	0.468057846041217	1
ECDH10B_1539	hrpA	-1.08396114248136	4.82955283429318	0.468244516366042	1
ECDH10B_0135	clcA	-1.09609507259697	5.08258120829788	0.468256046144836	1
ECDH10B_4081	fdhE	-0.96199524881407	6.35140867795524	0.468256059044114	1
ECDH10B_2515	yfdI	-0.915757855768591	6.58045249246299	0.468665110261562	1
ECDH10B_4041	ileT	4.98189198637125	0.549433970648906	0.469108754092665	1
ECDH10B_3204	parE	-0.678755917106068	7.61486264580201	0.469190923711587	1
ECDH10B_3409	yhcM	-0.997244165712088	5.52069423347042	0.469416947719952	1
ECDH10B_1460	isrA	4.98136525618007	0.549433970648906	0.469423341043924	1
ECDH10B_0217	ykfJ	4.98120491564187	0.549433970648906	0.469519161853136	1
ECDH10B_3536	pabA	-0.982528931385612	2.97468701729617	0.469661990352192	1
ECDH10B_3326	yhbO	4.98089383105029	0.549433970648906	0.46970514607286	1
ECDH10B_2627	ypfE	4.98069314138693	0.549433970648906	0.469825184183365	1
ECDH10B_0081	mutT	-1.0697574398877	4.61875966825154	0.470611966976264	1
ECDH10B_0849	moaA	-0.780578346628263	6.31023462846009	0.470971344134268	1
ECDH10B_3152	glcB	1.12245369404857	5.61789752990055	0.471446711306457	1
ECDH10B_2182	wbbK	-0.92018542373505	6.44491284132541	0.47175085497457	1
ECDH10B_1045	hyaD	-0.97930136839189	1.49862883096378	0.47226208769655	1
ECDH10B_1096	pgaB	-1.03253109696586	1.52385039779803	0.47227568459132	1
ECDH10B_3210	ygiA	-0.875927558825874	1.22569138369743	0.472469909330956	1
ECDH10B_3145	yghD	-1.09788158184716	1.22332233080201	0.472951688301347	1
ECDH10B_3267	uxaA	-0.919958056291506	3.11816127241116	0.473202660841895	1
ECDH10B_3197	ygiV	-0.958807894343912	2.98141636461978	0.47347440161228	1
ECDH10B_0485	folD	-0.947633712015761	6.06869058729094	0.473650189902347	1
ECDH10B_2228	mdtC	1.31979511475649	4.16220899353922	0.47383565322982	1
ECDH10B_3582	yhgF	-0.738824592238683	6.74787218840354	0.474034502476583	1
ECDH10B_0038	caiC	-0.859642339271392	2.4215567936794	0.474086509962804	1
ECDH10B_4213	lysC	-0.721009088415011	6.76590114950046	0.474734973338711	1
ECDH10B_3751	bax	0.919466096537729	6.94288638661746	0.474883482219286	1
ECDH10B_0101	speE	-1.01762802118975	5.52394262485049	0.47502690498337	1
ECDH10B_2976	ygdD	-0.788946007740589	2.44867751752843	0.475128134823925	1
ECDH10B_3548	frlC	-1.1324602398669	2.30332571039455	0.47559485777696	1
ECDH10B_0913	ybjI	-0.924134351281944	3.1420466174758	0.476041947726337	1
ECDH10B_0087	hofB	-0.923103535072129	3.27974610610678	0.476084950361872	1
ECDH10B_2238	yegS	1.76633424512895	3.84621612361415	0.476158506180488	1
ECDH10B_3170	hybD	-0.964525907740175	3.39641999275332	0.476168411614969	1
ECDH10B_1914	ydjL	2.18038713930812	1.77233903218829	0.47647216005201	1
ECDH10B_3773	yibF	-0.999864740824553	5.49269176205655	0.476905314669022	1
ECDH10B_2042	yecI	-0.928360905413021	6.34986393251849	0.477693100068577	1
ECDH10B_3669	pitA	-0.703492677200443	8.30503417008284	0.478394604887301	1
ECDH10B_0193	gloB	-1.00125024747868	3.6716360910387	0.478543227073619	1
ECDH10B_2692	fdx	-0.960138423276794	3.15966520960407	0.478708461030767	1
ECDH10B_3670	uspB	1.47350811162679	3.78421117746616	0.47878572489332	1
ECDH10B_3922	atpH	-0.774435327014861	8.10518313761253	0.478877432076278	1
ECDH10B_1855	thrS	-0.607850518405024	10.2516025163635	0.479159498879805	1
ECDH10B_1261	ipk	0.869828818373875	6.6575752711042	0.479278512209831	1
ECDH10B_3104	yggD	-0.905968221746272	2.10325293848502	0.480133498739549	1
ECDH10B_4168	tufB	-0.579284662194237	9.90416334691315	0.480623615990585	1
ECDH10B_1897	nudG	-0.825536951724745	2.19616557513522	0.480624737946856	1
ECDH10B_1376	trpB	1.45074890699518	4.33257745551363	0.480753833563205	1
ECDH10B_4114	glpX	-0.883572718552197	7.07449213041561	0.480776039899763	1
ECDH10B_1107	ycdY	1.5971465126829	3.66124765497556	0.480859828778322	1
ECDH10B_1933	yeaQ	-0.956491981481639	3.37434398178089	0.480868706544595	1
ECDH10B_2664	upp	-0.952550145978766	5.79439229471425	0.481051633169035	1
ECDH10B_0298	betA	1.41773781386435	4.82383486812289	0.48140399223406	1
ECDH10B_0246	mmuP	1.80857722312519	2.92371784865592	0.481459686510912	1
ECDH10B_0888	ybiS	0.838411543642877	7.07984411719362	0.48151447966339	1
ECDH10B_3220	yqiG	-0.968225200289215	1.9181709321159	0.481531188981541	1
ECDH10B_0731	ubiF	-0.974287812413755	5.67352989817815	0.481731738888463	1
ECDH10B_4472	yjgZ	2.12537396214172	3.0860624103941	0.482628184679542	1
ECDH10B_4222	malF	-0.976930787526242	3.53315556546173	0.482813368172093	1
ECDH10B_2333	spr	-0.880659698658378	7.19965919375274	0.483354776728326	1
ECDH10B_1985	exoX	1.08722504865875	5.58292525120521	0.483518806906577	1
ECDH10B_0820	ybgS	1.54481920429558	3.70519915410121	0.483755208442336	1
ECDH10B_3224	yqiJ	1.99286401575449	3.02201496273079	0.484057925642708	1
ECDH10B_2493	yfcN	-0.907099231527361	6.19403492951529	0.484772817054979	1
ECDH10B_0499	emrE	-0.987470712197042	3.82609684173176	0.485168287691305	1
ECDH10B_2059	yecS	-0.795026021038346	2.71925597192807	0.485454668578076	1
ECDH10B_3233	folB	-0.958603268275652	3.31357803056521	0.485465416033346	1
ECDH10B_0112	yadD	1.41367091561302	5.36116056112372	0.485771462144373	1
ECDH10B_0360	acpH	1.25974341697095	4.30424665813917	0.485808687622199	1
ECDH10B_3848	ade	1.18408255545962	5.35585360323403	0.486438850180114	1
ECDH10B_3364	yrbA	-1.04512186996694	5.5488229420144	0.486447756309481	1
ECDH10B_0024	rpsT	-0.686290925134324	8.00341891475146	0.486981011624617	1
ECDH10B_3878	dgoD	-0.862336125928156	1.96238869785602	0.487204857070612	1
ECDH10B_2632	yffH	-1.02405979305163	4.25115218772034	0.487295089098614	1
ECDH10B_3750	xylR	-1.00715980854176	3.99593536186891	0.487307247648238	1
ECDH10B_1303	ychE	-0.99080581414948	3.97492617676576	0.487450445501636	1
ECDH10B_3817	mutM	-1.05199574609248	5.08615363409749	0.487459513531334	1
ECDH10B_3675	yhiR	-0.904878392023217	6.2596524812999	0.487488251831741	1
ECDH10B_1993	zwf	-0.672851688898536	7.2442589121051	0.487653403418066	1
ECDH10B_1925	yeaK	-0.973639363109659	4.63835230772795	0.488460340876042	1
ECDH10B_0374	pgpA	-1.02568107672734	5.68041983764947	0.489494883647642	1
ECDH10B_1086	putA	0.889757629165109	6.53022238143581	0.489707578024708	1
ECDH10B_0258	yagH	-0.963602200563133	5.17612057774803	0.489991541806784	1
ECDH10B_3947	rrlC	-0.896399570437212	6.27527453221889	0.490205470061728	1
ECDH10B_2642	purC	-0.905909526232378	5.94045773239728	0.491405253713733	1
ECDH10B_2507	fadL	-0.740810669466857	6.35628710266934	0.492189766780695	1
ECDH10B_2050	leuZ	-1.0042036523408	2.37202902043047	0.492658002530319	1
ECDH10B_0180	metN	1.10932739170999	5.43790557652291	0.492714378738307	1
ECDH10B_3995	hemD	-0.72521864923521	6.53616070616278	0.493217019543051	1
ECDH10B_2458	ackA	-0.580060238970373	9.2159202759944	0.493230957609019	1
ECDH10B_2999	ptsP	-0.640670904781147	7.69623906770386	0.493252268014807	1
ECDH10B_1822	ydiJ	-0.874796387046942	6.51712392157266	0.493303701596641	1
ECDH10B_2286	yehY	1.5025708298619	4.34985203670557	0.493487233266886	1
ECDH10B_0790	sdhA	0.842718461689628	7.9774279069894	0.49387461261229	1
ECDH10B_2676	yfgJ	-0.944411768471126	3.25556581748582	0.494756254705158	1
ECDH10B_4077	dtd	-1.10673359384565	3.59814927592166	0.494864994377578	1
ECDH10B_1168	pabC	-0.95820612146369	4.83823189365186	0.495017620406378	1
ECDH10B_3245	yqjH	1.36060474217665	4.78329145029762	0.495339243621588	1
ECDH10B_1611	rpsV	-0.915896382379086	5.88184458049155	0.495359660748537	1
ECDH10B_0344	yaiI	-0.971816027145491	4.90176692910044	0.495622492599765	1
ECDH10B_0478	purK	-0.960915535403656	4.58644000709591	0.495869573388343	1
ECDH10B_3067	dsbC	-1.01524786282066	5.63693371290424	0.496002678047021	1
ECDH10B_3603	glgA	-0.886490352886353	6.06982944931622	0.496118424516681	1
ECDH10B_0428	recR	-0.674450874341609	7.54109091838254	0.497716044604049	1
ECDH10B_2546	ypdB	-0.835547630077256	2.73084392664589	0.497751810416954	1
ECDH10B_3229	ygiF	-0.980858460351611	4.97056033485689	0.498037842256934	1
ECDH10B_1246	emtA	1.01977328197798	5.80167272070257	0.498409615017505	1
ECDH10B_0761	kdpD	1.37898037807068	4.31566670195056	0.498802069047314	1
ECDH10B_3440	acrE	2.25020320668089	1.41764275286469	0.498934660260414	1
ECDH10B_3469	rplQ	-0.633636472074758	8.67735366500763	0.499217590881007	1
ECDH10B_1097	pgaA	-0.810152868267583	2.79472586261356	0.499330686071209	1
ECDH10B_3660	yhhJ	-0.942384015027378	4.20498555812293	0.499799571654687	1
ECDH10B_3611	gntR	-0.831880538028899	6.71235337792086	0.499835660757468	1
ECDH10B_3875	yidR	-1.02391142631063	4.72462160619286	0.500043625990243	1
ECDH10B_3830	gmk	-0.662070489883215	6.97054186343474	0.500113927043473	1
ECDH10B_1586	rhsE	1.86825470879959	2.02178186359405	0.500503840706202	1
ECDH10B_1057	gfcA	1.55147987472565	3.94467962832726	0.501018980986591	1
ECDH10B_3629	livG	-0.901312671231305	3.54804115018384	0.501023839248896	1
ECDH10B_2214	asmA	-0.768366498472541	6.17562491264815	0.501335306599252	1
ECDH10B_3466	yhdL	1.42871647804121	4.1626390145745	0.501603219876098	1
ECDH10B_4381	yjfC	-0.912449340951756	1.67046921242654	0.50183517121673	1
ECDH10B_4432	nrdG	-0.952773084597838	4.5371475272247	0.502145305066547	1
ECDH10B_1311	cls	-0.934418581207501	5.50623621547657	0.502314259836341	1
ECDH10B_1747	ydgA	-0.681419957307795	6.86883079752445	0.502409248905896	1
ECDH10B_0865	rhlE	0.926982983297233	6.80443716267553	0.502723551704232	1
ECDH10B_2478	accD	-0.624217988955533	7.69567196805276	0.502740717289529	1
ECDH10B_3017	yqeG	1.33770148583832	5.01944955560058	0.502916150984217	1
ECDH10B_2962	syd	-1.0000021601735	4.86000959863832	0.50301074050064	1
ECDH10B_0933	artI	-0.977011518768228	4.88117185574796	0.50302221928113	1
ECDH10B_2548	ypdD	1.76622578198877	2.30078261206728	0.503256604899769	1
ECDH10B_2317	yeiI	-0.966726466454846	4.22316373415024	0.503776706147053	1
ECDH10B_2489	yfcA	1.07862591174946	5.31907291249846	0.503805740479184	1
ECDH10B_1395	pgpB	-0.927949321872363	3.86010082488579	0.503890697490469	1
ECDH10B_1772	pdxH	-0.975084776994816	5.05006048541531	0.503918894791843	1
ECDH10B_1254	dhaR	-1.04681236563307	4.31395503470843	0.504116733071101	1
ECDH10B_2659	yfgO	-0.999643590694151	4.70482840294877	0.504450465084597	1
ECDH10B_4333	fxsA	-0.851801562591131	5.70564494371064	0.504638842499264	1
ECDH10B_0010	yaaH	-0.897944462546022	1.30172379555327	0.505741430876563	1
ECDH10B_0961	lolA	-0.942630919063079	4.58991669341205	0.50581934104987	1
ECDH10B_1002	pepN	-0.814681168848158	7.87593794963017	0.505924802811603	1
ECDH10B_0200	yafF	-0.895089494420207	1.29701719570306	0.505930548235156	1
ECDH10B_3025	ygeI	-0.895198521269293	1.29701719570306	0.505985883776285	1
ECDH10B_3818	rpmG	-0.774532731495977	6.1452034190825	0.506021036055501	1
ECDH10B_0384	cyoE	-0.63308866081658	8.11556585418483	0.506074465313603	1
ECDH10B_1580	yncC	-0.939144860925248	2.31578255451107	0.50646654300164	1
ECDH10B_2173	hisF	-0.962742815783671	4.33069728451717	0.506969256135206	1
ECDH10B_0792	sucA	0.649184704486092	9.39477694876319	0.507266631634536	1
ECDH10B_1832	ydiP	-0.864088161463266	2.05160506947014	0.507707578381728	1
ECDH10B_2460	yfcC	-1.02696946496127	4.8108105399203	0.508697037314481	1
ECDH10B_3587	bioH	-1.00970668415527	4.84331716559603	0.509229148185259	1
ECDH10B_1570	ydcS	-0.728350069808185	2.07054224201325	0.509314666358889	1
ECDH10B_3883	yidA	-0.728632220062912	6.28043542190755	0.509711861943412	1
ECDH10B_3181	exbD	-0.912126252742074	5.44443554952197	0.510118055272927	1
ECDH10B_3962	ilvY	-0.951076147691728	4.21131407294399	0.510146771752723	1
ECDH10B_0910	ybjG	-0.968425784269536	3.06038110355515	0.510149395495317	1
ECDH10B_2219	yegD	-0.95239714768849	4.15210173610269	0.511715235112399	1
ECDH10B_3624	ugpC	-0.777417111925158	2.68658997946495	0.511741831707228	1
ECDH10B_3520	yheN	1.11916495075128	4.93765200063559	0.512918736276567	1
ECDH10B_3299	garL	1.67869564445454	4.30447856442506	0.513159327502992	1
ECDH10B_4561	yjtD	-0.946065714289864	4.17538842326501	0.513497328906265	1
ECDH10B_1545	ydcA	1.27293309210507	5.39832097422425	0.513680825578805	1
ECDH10B_2667	ppk	-0.812087122328169	6.57592410617361	0.513955429897628	1
ECDH10B_3550	frlR	1.25270608854094	5.45113896393159	0.514051983096778	1
ECDH10B_3186	yqhD	0.928991058487566	6.1894203793882	0.514077009360706	1
ECDH10B_3823	slmA	-0.851742430243247	6.10783574959583	0.514618680383509	1
ECDH10B_1798	ydhQ	-0.864131252986188	6.21939713691402	0.515056434548873	1
ECDH10B_3511	bfr	-0.86070200150827	5.22286814277434	0.515769081927976	1
ECDH10B_0967	ycaC	-0.978885513015498	4.05030291767649	0.5169796765087	1
ECDH10B_1382	yciO	1.31451636020584	4.8989126777588	0.517055412126282	1
ECDH10B_2763	yfiO	-0.795674983157136	7.09812634034229	0.517287912924065	1
ECDH10B_3932	asnA	-0.587633723711806	8.21352939036382	0.517582490847948	1
ECDH10B_1027	ompA	-0.508332865352273	11.5604405835725	0.51788127445778	1
ECDH10B_1905	ansA	-0.915129291871603	4.06118674200298	0.517888925362402	1
ECDH10B_3342	infB	0.600119097063065	10.8882780687409	0.518664181422487	1
ECDH10B_3524	slyD	-0.606139538220187	8.89466923767846	0.518755362627857	1
ECDH10B_3467	zntR	1.28878224049382	4.72395904063557	0.519217377996388	1
ECDH10B_1909	ydjG	1.95025303762827	2.75097489748722	0.519351787403945	1
ECDH10B_1390	cysB	0.685086246113906	7.92042137021171	0.519467022694576	1
ECDH10B_3594	rtcA	-0.888230824250963	3.42909144454512	0.519599023710122	1
ECDH10B_3082	pepP	-0.78285528734416	6.83811183526888	0.519610050463923	1
ECDH10B_2771	yfiN	-0.842184810708152	3.41979024360875	0.519674465043223	1
ECDH10B_0238	ykfA	-0.79407022245757	2.74327756222489	0.519967372582729	1
ECDH10B_3038	ygeQ	-0.924575628247825	4.2225035579857	0.520048033276251	1
ECDH10B_1852	rplT	-0.547179534039343	9.93532961968065	0.520499828600652	1
ECDH10B_3914	pstC	0.976868143741971	5.73027191927141	0.52058979030758	1
ECDH10B_1960	rrmA	1.03478095870226	5.4583300658696	0.521003891339294	1
ECDH10B_0009	mogA	-0.831677307101501	6.11241700376326	0.521338724670563	1
ECDH10B_1969	prc	-0.582406021720301	8.11525208032031	0.522085555775869	1
ECDH10B_2964	ygdH	-0.605823574191582	7.32230609713427	0.522105485903373	1
ECDH10B_1134	yceB	-0.886303135320214	5.07848559314097	0.522483988831046	1
ECDH10B_3075	bglA	-0.917569667149094	6.60064717516639	0.522626446971034	1
ECDH10B_3405	sspB	-0.783551556856814	7.07210919770717	0.522855799125552	1
ECDH10B_0356	phoR	1.25971449218819	5.34992812366784	0.523306600394887	1
ECDH10B_4004	yigB	1.3332706027646	5.07309020471046	0.523508119550585	1
ECDH10B_1942	rnd	-0.878584759245622	5.4042065441227	0.523608042800335	1
ECDH10B_1904	sppA	-0.697592736411589	6.26928531836771	0.523641529493534	1
ECDH10B_3545	yhfL	-0.915980061469035	2.15878289006173	0.523696777760976	1
ECDH10B_4383	yjfN	1.19861469064337	5.56384534291349	0.52394980017563	1
ECDH10B_3668	yhiN	-0.893438459703349	5.23689915674196	0.524416070567397	1
ECDH10B_1506	ydbH	-0.927792061689633	4.40149039120556	0.524822447357809	1
ECDH10B_0091	ampE	-0.893170726636996	5.58928214175959	0.524974976486069	1
ECDH10B_4061	bipA	0.594535227076457	10.0258147778704	0.525080578158741	1
ECDH10B_4244	aphA	-0.876817563920057	3.73291433605485	0.525173641585694	1
ECDH10B_4031	rfaH	1.22742015560299	5.3981312740185	0.525453904530168	1
ECDH10B_3121	yggJ	1.27212039225828	5.02851148957816	0.526247764422695	1
ECDH10B_3993	hemY	-0.617339685933526	7.3020799082367	0.526309989777029	1
ECDH10B_1244	cvrA	-0.82895479916283	6.20580395328456	0.526418960399034	1
ECDH10B_1131	bssS	-0.873162312426714	5.29181785158613	0.5270064886954	1
ECDH10B_2154	yeeX	-0.590552169166338	7.56282548017928	0.527311895662499	1
ECDH10B_3339	rpsO	-0.534548398498151	9.70174849077469	0.528043858225774	1
ECDH10B_3087	rygC	-1.39900839789083	0.513021749374991	0.528074734054179	1
ECDH10B_3813	rfaG	-0.903576709896795	5.10147901123744	0.528362437886363	1
ECDH10B_2220	yegI	-0.726231185188737	1.79780015485446	0.528676389881689	1
ECDH10B_3375	yhbG	0.778564548353665	6.59317117217886	0.528811160671468	1
ECDH10B_2104	yedJ	1.09627556291696	4.58400499885949	0.529199411180692	1
ECDH10B_0358	proY	-0.850562387072671	5.81499295995713	0.529214134683003	1
ECDH10B_1543	gapC	-0.562216203891043	7.98573408120742	0.531527407102916	1
ECDH10B_0772	ybfL	-1.59276668690618	0.584664878309417	0.531557191271954	1
