	logFC	logCPM	PValue	FDR
yfdV_locusTag_ECDH10B_2537	6.49666275410027	-1.00520273898615	0.0280341294201999	0.623779551955952
potG_locusTag_ECDH10B_0925	-1.344029856906	4.05115644102447	0.0281716120438612	0.623779551955952
garP_locusTag_ECDH10B_3300	6.45134851439081	-1.04315706813092	0.0286988874594128	0.631829417981416
yhiM_locusTag_ECDH10B_3667	3.1702198652315	1.22978196408535	0.0288974354037968	0.631829417981416
alaU_locusTag_ECDH10B_3451	6.24912681566393	-1.12335901274975	0.0291074305024211	0.631829417981416
ydcS_locusTag_ECDH10B_1570	-1.81458903881342	2.92508420252988	0.0291145605259662	0.631829417981416
ompX_locusTag_ECDH10B_0882	1.23431985090895	6.7527243169531	0.0296081661740417	0.638985638994699
ccmB_locusTag_ECDH10B_2357	3.38761986822584	1.28383525007721	0.0297372959000284	0.638985638994699
dadX_locusTag_ECDH10B_1243	-1.07477904929623	7.45182621675586	0.0302878309290934	0.647625090748555
yqiH_locusTag_ECDH10B_3221	5.45972687101037	-1.61237185655724	0.0306998421674722	0.649166010745517
yhhJ_locusTag_ECDH10B_3660	1.47116217742499	3.39505556487745	0.0307336337780604	0.649166010745517
astA_locusTag_ECDH10B_1885	-1.93569354925597	3.1438687781467	0.0308512332822858	0.649166010745517
ynaE_locusTag_ECDH10B_1497	1.66827510655299	4.03523034334383	0.0310381361421862	0.649166010745517
yzcX_locusTag_ECDH10B_3999	1.17494480278243	4.09706577997338	0.0312396403514296	0.649166010745517
pldA_locusTag_ECDH10B_4012	1.56950045875049	4.38933286626525	0.031252834079908	0.649166010745517
intS_locusTag_ECDH10B_2512	1.38518840004775	3.55124500507239	0.0315423087998189	0.650811277268836
dinF_locusTag_ECDH10B_4233	1.12023604669048	5.31913613347204	0.031630442636633	0.650811277268836
ypdI_locusTag_ECDH10B_2541	5.97397804209179	-1.22250626089076	0.033194877927732	0.672785416738358
frdD_locusTag_ECDH10B_4346	2.74587249506123	4.15238887961823	0.0332275958470593	0.672785416738358
ydcU_locusTag_ECDH10B_1572	-2.21872797996801	2.2421571953428	0.033228857507496	0.672785416738358
htrL_locusTag_ECDH10B_3800	1.9943227432767	5.13251557596913	0.0333826368807147	0.672785416738358
rpmJ_locusTag_ECDH10B_0284	6.18929373709033	-1.22045415337764	0.0334696092233434	0.672785416738358
yhbS_locusTag_ECDH10B_3329	1.08638798666969	5.08760952865566	0.0341747893381083	0.683809316939581
bcsA_locusTag_ECDH10B_3710	1.57430483070057	3.04740605231574	0.0344090607159406	0.685353072342159
rttR_locusTag_ECDH10B_1288	6.08208467263256	-1.15547028033658	0.0347304172271853	0.686097836649324
yiaY_locusTag_ECDH10B_3770	3.23038233843344	0.484131572979473	0.0347610320723293	0.686097836649324
talA_locusTag_ECDH10B_2629	-1.31517510805547	4.74676933043708	0.035395056221954	0.69546502360434
nanT_locusTag_ECDH10B_3401	-1.36804980464216	3.77410969601045	0.03575376275648	0.699201365185205
agaD_locusTag_ECDH10B_3313	5.48945191877196	-1.5432455976676	0.0360644809631398	0.699201365185205
ybgS_locusTag_ECDH10B_0820	-1.92661089745535	3.59115098826896	0.0360660951780539	0.699201365185205
yagF_locusTag_ECDH10B_0256	-1.12751071396583	10.6564119792066	0.0368294746236652	0.708576169070003
puuP_locusTag_ECDH10B_1413	-1.23513643742636	5.55437487718866	0.0368745507516943	0.708576169070003
30_locusTag_ECDH10B_1329	6.09087731884855	-1.28011965644988	0.0371390770393	0.710529184409766
lsrC_locusTag_ECDH10B_1645	-4.28034464871541	-0.241395736015435	0.0375365255733599	0.712645586381904
tnaA_locusTag_ECDH10B_3895	-2.14405835766568	7.18034564873778	0.0375764522851531	0.712645586381904
hyaD_locusTag_ECDH10B_1045	4.37743420839338	-0.321318309453115	0.0379894047310229	0.717358369855939
ccmC_locusTag_ECDH10B_2356	2.09392422704631	2.49622978774422	0.0388452226497707	0.728169300224541
yicG_locusTag_ECDH10B_3828	1.36372109854568	2.95662889936763	0.0388957925154329	0.728169300224541
dgoA_locusTag_ECDH10B_3879	5.76090320326708	-1.35233426887023	0.039445214637752	0.735299257478094
yehW_locusTag_ECDH10B_2284	-1.69416621024664	2.78319056839252	0.0401621960593153	0.741089225781807
otsA_locusTag_ECDH10B_2037	-1.23308409413937	4.83999056767429	0.0403394656371473	0.741089225781807
leuT_locusTag_ECDH10B_3988	4.24617757572804	-1.18058809437614	0.040402360989228	0.741089225781807
wzyE_locusTag_ECDH10B_3983	1.2839558535706	4.23543561439947	0.0404354047996493	0.741089225781807
hycF_locusTag_ECDH10B_2888	6.52280450665917	-1.17615262567315	0.0406181564468729	0.741323842766777
yccW_locusTag_ECDH10B_1037	1.2974341091562	3.73043988637222	0.0408616899725442	0.742540647676605
ynjC_locusTag_ECDH10B_1893	1.86218014221057	3.41476602940085	0.0410252856694319	0.742540647676605
ybiP_locusTag_ECDH10B_0883	1.21043759472735	5.51419890049317	0.0415890197040531	0.748850281011042
N_locusTag_ECDH10B_1326	5.9238586030913	-1.3897348231154	0.0418233769948123	0.748850281011042
hslV_locusTag_ECDH10B_4121	0.972059150201859	5.48270412638861	0.0419782384956066	0.748850281011042
ygaH_locusTag_ECDH10B_2850	2.11456509019721	2.53422422933837	0.042060595792688	0.748850281011042
flgB_locusTag_ECDH10B_1144	6.2798939605192	-1.32357518174605	0.0426735267906731	0.750151754607341
yebE_locusTag_ECDH10B_1987	-1.23604365818162	6.92545702811705	0.0428654067742142	0.750151754607341
glnV_locusTag_ECDH10B_0733	5.38357333699953	-1.73665984419763	0.0429652609472008	0.750151754607341
ygaF_locusTag_ECDH10B_2827	-1.43240340177224	4.07104773140062	0.0432422351658167	0.750151754607341
glcE_locusTag_ECDH10B_3155	-2.77624414050374	2.2670851792411	0.0432926969991331	0.750151754607341
nrdG_locusTag_ECDH10B_4432	2.2011081319503	3.90167193396733	0.043381531169581	0.750151754607341
thiL_locusTag_ECDH10B_0373	1.24094567739116	4.09955178800125	0.0435021997449043	0.750151754607341
yfiD_locusTag_ECDH10B_2747	2.6002398436539	6.2547378229404	0.0436796521979643	0.750151754607341
ycbG_locusTag_ECDH10B_1026	-1.09125806216016	4.16264294444644	0.0436814639317434	0.750151754607341
yjcR_locusTag_ECDH10B_4273	-5.95523890454572	-1.522320505531	0.0438632720521171	0.750319971338569
phnC_locusTag_ECDH10B_4298	5.97980168505388	-1.37198704164385	0.0440586808871127	0.750718617303068
sokB_locusTag_ECDH10B_1548	-1.24857823309283	3.64753332413734	0.044571460099818	0.756500813056056
glnX_locusTag_ECDH10B_0732	5.44304711547102	-1.69326768274417	0.0454839664930072	0.76899636373061
ykfJ_locusTag_ECDH10B_0217	5.97064275665522	-1.23069087107276	0.0460232723585384	0.775110092771986
yehC_locusTag_ECDH10B_2263	6.17117512079941	-1.40613474232786	0.046687987004529	0.783280766591368
rimI_locusTag_ECDH10B_4530	2.27540557610115	2.46334123039774	0.0470878293229088	0.786962113051833
ydiD_locusTag_ECDH10B_1837	-2.61746479494591	1.13586242638708	0.0474012557815869	0.788802974693568
poxB_locusTag_ECDH10B_0941	-1.28361564569459	4.86334874541019	0.0475596474884017	0.788802974693568
