	logFC	logCPM	PValue	FDR
appC_locusTag_ECDH10B_1048	1.94115280934309	3.495648019777	0.0316980977770469	0.763906643665628
pflD_locusTag_ECDH10B_4139	-2.10698527255119	3.5678685303104	0.0319138800010306	0.764881014090635
ebgC_locusTag_ECDH10B_3252	-3.37693820177443	-0.652717336749915	0.0321778018159293	0.76643321090494
hyaB_locusTag_ECDH10B_1043	4.02341236819228	1.89944153503976	0.032535411955288	0.76643321090494
nlpC_locusTag_ECDH10B_1844	-2.04528451783108	4.33420608236002	0.0330332161256812	0.76643321090494
nikD_locusTag_ECDH10B_3653	3.5664671899923	2.80180009083627	0.0331061879785682	0.76643321090494
yjbF_locusTag_ECDH10B_4216	3.58977971962321	1.36325082583272	0.0331660059983282	0.76643321090494
yfcZ_locusTag_ECDH10B_2506	2.27656493868531	5.14880664787748	0.0335285645065401	0.76643321090494
ykgE_locusTag_ECDH10B_0294	1.9416659360587	2.28405310238046	0.0338795045260538	0.76643321090494
yjbI_locusTag_ECDH10B_4227	-2.0336629203519	3.60099618078773	0.0339236053129589	0.76643321090494
lacA_locusTag_ECDH10B_1355	1.75724093967078	4.84263425067359	0.0341125258277863	0.76643321090494
lsrC_locusTag_ECDH10B_1645	-4.72053516305909	-0.490801720192324	0.0343040157840503	0.76643321090494
hisJ_locusTag_ECDH10B_2471	-1.43288711608229	5.82184898427875	0.0343617970747582	0.76643321090494
tnaC_locusTag_ECDH10B_3894	-3.04727956256523	2.93803705242646	0.0346681133545887	0.76643321090494
malM_locusTag_ECDH10B_4226	-2.09292573947571	5.99714160082145	0.0347492785231232	0.76643321090494
kdpD_locusTag_ECDH10B_0761	-1.63294559361056	4.03564090565969	0.034750918854805	0.76643321090494
phnL_locusTag_ECDH10B_4287	-6.3756103994511	-1.05418431173024	0.0347553630804421	0.76643321090494
treR_locusTag_ECDH10B_4436	1.83042016806444	2.5439930124475	0.0347908038155034	0.76643321090494
hcaF_locusTag_ECDH10B_2706	-3.34979966447044	2.71065103581379	0.0350237957765512	0.76643321090494
csgA_locusTag_ECDH10B_1114	-3.18624790789994	1.07379883882688	0.0351413668457102	0.76643321090494
marA_locusTag_ECDH10B_1662	-2.12922331744099	3.6511448762711	0.0354173431139115	0.767986509370968
yeiE_locusTag_ECDH10B_2314	1.90812618127348	4.83448451734207	0.0355647122633965	0.767986509370968
csrC_locusTag_ECDH10B_4055	1.75196053361441	6.90228165624934	0.035931961081422	0.770897327824554
elaD_locusTag_ECDH10B_2431	-2.13925462656896	1.97216413649536	0.0360529699395252	0.770897327824554
tfaS_locusTag_ECDH10B_2516	1.71110631738191	2.60268426903124	0.0363806709069155	0.771319263569007
frdC_locusTag_ECDH10B_4347	2.61126343078365	5.95886179495358	0.0365449187946374	0.771319263569007
yehY_locusTag_ECDH10B_2286	-1.98908022616031	3.72607638151972	0.036778674613594	0.771319263569007
yhgG_locusTag_ECDH10B_3585	3.82062332744339	0.94653836262262	0.0369132274789098	0.771319263569007
iscS_locusTag_ECDH10B_2697	-1.34102002949032	8.95086187746418	0.0371843675812777	0.771319263569007
garD_locusTag_ECDH10B_3301	1.81230434380562	2.67264192266232	0.0374960251474715	0.771319263569007
tdcB_locusTag_ECDH10B_3291	3.28654635281808	3.72569898363458	0.0378643115618867	0.771319263569007
sufB_locusTag_ECDH10B_1817	-2.04891090796498	6.20166895912664	0.0381405778840908	0.771319263569007
glpT_locusTag_ECDH10B_2399	1.87253217628043	7.77865009109323	0.0381598735351387	0.771319263569007
kefF_locusTag_ECDH10B_0047	2.64995534951488	0.394237778391512	0.0381872677537558	0.771319263569007
gsiC_locusTag_ECDH10B_0900	-1.73634273840213	3.97452073960427	0.0382310615417757	0.771319263569007
rplY_locusTag_ECDH10B_2343	1.31307249604747	8.4079574039361	0.038276618282168	0.771319263569007
hypE_locusTag_ECDH10B_2898	2.03999185287495	4.78895900250046	0.0383714535062986	0.771319263569007
yncH_locusTag_ECDH10B_1585	-5.87103239623545	-1.39154943293602	0.0388104522009427	0.775500212669908
phoB_locusTag_ECDH10B_0355	-1.73011181852971	4.87771971411372	0.0391009943193534	0.775500212669908
frdD_locusTag_ECDH10B_4346	2.72020863849216	6.33778898659282	0.0394746653131012	0.775500212669908
yhiS_locusTag_ECDH10B_3680	3.01111463891766	0.682411388679247	0.03965776864731	0.775500212669908
rrlB_locusTag_ECDH10B_4159	2.99361851211953	1.18750074868733	0.0397055917788142	0.775500212669908
rrlE_locusTag_ECDH10B_4198	2.58265555683652	1.49911087893679	0.039740043528989	0.775500212669908
sufE_locusTag_ECDH10B_1813	-1.82948318454215	4.96173384521229	0.0400239997949382	0.775500212669908
hypB_locusTag_ECDH10B_2895	2.51503395489134	3.90877045351292	0.0401645546987503	0.775500212669908
yfdZ_locusTag_ECDH10B_2544	1.66057361037281	5.31580980630021	0.0403004164880351	0.775500212669908
rraA_locusTag_ECDH10B_4118	2.13150804810184	6.27377282844742	0.0403573013012538	0.775500212669908
cysP_locusTag_ECDH10B_2590	-1.99099744206315	5.34489023722625	0.0406026866398037	0.775564054578842
cheB_locusTag_ECDH10B_2024	3.56804970434679	-0.598191385122102	0.0407162238648681	0.775564054578842
cysD_locusTag_ECDH10B_2920	-2.03295588159152	5.53033919167844	0.0409374150462275	0.776386975789759
isrA_locusTag_ECDH10B_1460	-2.82544378879844	-0.379107258887104	0.0411622497106958	0.777271572459113
yibG_locusTag_ECDH10B_3777	-1.87875121969253	3.61114200876275	0.041496606986734	0.780207757224713
yfcF_locusTag_ECDH10B_2463	-1.55004901947174	4.3236738335172	0.0420960589462313	0.788081584220863
yafN_locusTag_ECDH10B_0214	-5.87648715641917	-1.35322320223767	0.0424556400550323	0.791416674872013
metQ_locusTag_ECDH10B_0178	-1.27773090256232	7.71985522085714	0.0435113486203954	0.794721023869002
phoH_locusTag_ECDH10B_1093	-1.37952613309488	6.13392409468096	0.0435364526320394	0.794721023869002
acrA_locusTag_ECDH10B_0419	-1.24421090806092	6.66545082542263	0.0435594943731575	0.794721023869002
leuW_locusTag_ECDH10B_0737	5.49433108536499	-1.50725335442093	0.0437484927843976	0.794721023869002
glpB_locusTag_ECDH10B_2401	1.99406696318902	6.23057676285981	0.0439423753683079	0.794721023869002
atpD_locusTag_ECDH10B_3919	1.10879144408608	10.3255106211679	0.0440473414267178	0.794721023869002
damX_locusTag_ECDH10B_3563	1.13775838922756	7.52759360657166	0.0443079676349887	0.794721023869002
nmpC_locusTag_ECDH10B_0509	1.64504379284864	3.34209137431429	0.0443545915194221	0.794721023869002
pspE_locusTag_ECDH10B_1425	-1.49390089877841	6.81194243422885	0.0445835057460402	0.794721023869002
yhdZ_locusTag_ECDH10B_3446	1.85780007594893	1.52729499372225	0.0446056319628642	0.794721023869002
yahA_locusTag_ECDH10B_0302	1.77671673712904	2.32628107869752	0.0447936971318829	0.794721023869002
yhaM_locusTag_ECDH10B_3284	1.73063056807998	5.39637444650334	0.0450050397051764	0.794721023869002
sraG_locusTag_ECDH10B_3338	2.99477505904294	0.208667771818148	0.0450807467851039	0.794721023869002
tsgA_locusTag_ECDH10B_3540	1.73622111250478	3.60066119623967	0.0451835887023183	0.794721023869002
gnd_locusTag_ECDH10B_2177	1.14338832073041	8.67690055920824	0.0455564694380833	0.796589128306272
ais_locusTag_ECDH10B_2412	-1.77320383555853	2.9605363020538	0.0456550394490069	0.796589128306272
ndk_locusTag_ECDH10B_2684	1.49199529134307	5.81210384847566	0.0460399767435443	0.800105093845977
yeiA_locusTag_ECDH10B_2304	1.99160256735958	3.15879107492676	0.0466907387207122	0.804472503841354
fdhF_locusTag_ECDH10B_4270	1.80108480218968	4.09504924830223	0.0467051221844864	0.804472503841354
xylB_locusTag_ECDH10B_3745	-2.10604362308807	4.40958528073433	0.046979758336418	0.804472503841354
yodB_locusTag_ECDH10B_2117	3.29432325250348	4.19608215660342	0.0473404722015748	0.804472503841354
relE_locusTag_ECDH10B_1695	-1.9802325278511	2.43677591083512	0.0474555510470362	0.804472503841354
ygbF_locusTag_ECDH10B_2922	-2.82319235807337	0.721101085015386	0.04747460285555	0.804472503841354
yohM_locusTag_ECDH10B_2259	2.0069326509334	1.97998100205285	0.0477271415446672	0.804472503841354
glnP_locusTag_ECDH10B_0878	-1.54925762508665	5.50362358134692	0.0477667075870955	0.804472503841354
kefC_locusTag_ECDH10B_0048	1.54672362448917	2.89512213398729	0.0482239359570626	0.808763500286857
insF-4_locusTag_ECDH10B_1100	6.8796938537115	-0.449304345510323	0.0483923139786496	0.808763500286857
yhiD_locusTag_ECDH10B_3684	2.64003748611976	3.68213725283556	0.049376951882917	0.822069710356046
