	logFC	logCPM	PValue	FDR
nhaR_locusTag_ECDH10B_0021	1.65411891393857	5.345532942455	0.0254117537474852	1
yhhZ_locusTag_ECDH10B_3616	6.89953023566193	1.17549822870522	0.0255884015389511	1
chpA_locusTag_ECDH10B_2949	6.92413135145445	1.19652410828857	0.0256370341990338	1
yceO_locusTag_ECDH10B_1129	-6.57209089141617	0.780011366481463	0.0258184521610203	1
TetR	1.33888797148144	9.09161926463509	0.0259690669359225	1
AraC	1.2787213001709	11.4236335922423	0.0260852736858252	1
tdcB_locusTag_ECDH10B_3291	-4.98592643744529	5.41809019637722	0.026114325941739	1
allC_locusTag_ECDH10B_0472	3.05270845285755	2.00227252577658	0.0264805693294157	1
clpB_locusTag_ECDH10B_2760	-1.63194743546334	8.02655421721672	0.027194767883979	1
dkgA_locusTag_ECDH10B_3187	2.16124027195888	5.74989145375494	0.027952522152006	1
ulaC_locusTag_ECDH10B_4390	-6.55816844409857	0.760603348478976	0.0284821155868427	1
yqiG_locusTag_ECDH10B_3220	6.27697115836511	0.716387481081329	0.0290045319651013	1
ygbF_locusTag_ECDH10B_2922	6.02135512495538	0.533751912197472	0.0290960046470883	1
rem_locusTag_ECDH10B_1693	6.78478134620775	1.0881203082783	0.030136111816568	1
garD_locusTag_ECDH10B_3301	-2.92460851687399	3.71418872003996	0.0317789722227006	1
ykgL_locusTag_ECDH10B_0283	6.75277633191886	1.06522051866582	0.0324927530098097	1
yrhB_locusTag_ECDH10B_3620	5.94362407042819	0.484957038982341	0.0328583917724751	1
zntA_locusTag_ECDH10B_3643	1.62909750697114	5.37840642879822	0.0332212706320978	1
paaE_locusTag_ECDH10B_1517	5.92316711904356	0.465330377133113	0.0334142626244979	1
mntR_locusTag_ECDH10B_0886	1.5227383384724	5.7134518206428	0.0335854911796918	1
cheW_locusTag_ECDH10B_2028	6.78607372444654	1.0841965179366	0.0339726649089417	1
yegK_locusTag_ECDH10B_2222	5.94839346849168	0.490672367057312	0.0340708835110594	1
yqiB_locusTag_ECDH10B_3207	2.60727265817378	3.25901512468298	0.0341625936291797	1
rfaH_locusTag_ECDH10B_4031	-1.74904164155967	4.97324295297598	0.0345607839860555	1
yoaI_locusTag_ECDH10B_1926	6.87819131154573	1.14682042937872	0.0355682759329274	1
yeeE_locusTag_ECDH10B_2160	-2.50785943727057	5.69029709912363	0.0360639152510159	1
lexA_locusTag_ECDH10B_4232	1.16569712279258	8.38079170276055	0.0361936666834605	1
ybcQ_locusTag_ECDH10B_0508	5.80975200302341	0.395182660249718	0.037099655809684	1
ybbY_locusTag_ECDH10B_0469	5.94600107049112	0.471468113763527	0.0371487926494834	1
frc_locusTag_ECDH10B_2539	6.72958873055971	1.0377018308167	0.0373214665920346	1
uidA_locusTag_ECDH10B_1750	1.96216016042053	6.07497697325947	0.0373623520724156	1
paaH_locusTag_ECDH10B_1520	6.63373285814947	0.966753596784626	0.037390240806053	1
ygcU_locusTag_ECDH10B_2940	6.14937466632957	0.619529089854392	0.0382104848815391	1
gfcD_locusTag_ECDH10B_1054	6.56938882324546	0.924374434008966	0.0383117118259713	1
ilvM_locusTag_ECDH10B_3958	-2.47664538630085	4.29031632213479	0.0384960963550655	1
ynfL_locusTag_ECDH10B_1728	6.5515117169906	0.908967241557463	0.0385856679329236	1
metE_locusTag_ECDH10B_4020	1.77553625050193	7.16389108338012	0.0390658966275382	1
ycjS_locusTag_ECDH10B_1432	5.80971203726827	0.39207020392091	0.039175143999383	1
ulaE_locusTag_ECDH10B_4392	5.77034207816808	0.361383228148871	0.0393637482714217	1
yaaY_locusTag_ECDH10B_0025	5.85796150293771	0.416221986062397	0.0393897686134242	1
sulA_locusTag_ECDH10B_1028	1.78604685503747	5.46182927614523	0.0395998573541519	1
yadK_locusTag_ECDH10B_0116	6.70882456343927	1.02312628488554	0.0396152558239029	1
ycbF_locusTag_ECDH10B_1014	4.1325574763216	1.84499275891077	0.0408069620824374	1
paaC_locusTag_ECDH10B_1515	-6.14669189157439	0.456584035116705	0.0411399130557752	1
rpiA_locusTag_ECDH10B_3089	-1.33212441055226	6.68948647582402	0.0416289914527783	1
aldA_locusTag_ECDH10B_1541	1.69386076264338	7.93102539683281	0.04207177165963	1
yqiJ_locusTag_ECDH10B_3224	2.40862353323792	3.51642080094135	0.042349067372647	1
flgI_locusTag_ECDH10B_1151	5.62504445773802	0.277474075067063	0.0432975791019199	1
htrG_locusTag_ECDH10B_3230	-1.56105826450112	5.50032663434651	0.0435567733672033	1
yfeC_locusTag_ECDH10B_2562	1.89775961279931	4.133344919816	0.0439915472575951	1
znuA_locusTag_ECDH10B_1998	-2.41694769112453	6.60307365266261	0.0448228279990072	1
eutH_locusTag_ECDH10B_2617	-6.02460881300779	0.374772402936021	0.0453606588712458	1
tag_locusTag_ECDH10B_3728	2.13617902630393	2.98039063574298	0.0454132134792724	1
ykfI_locusTag_ECDH10B_0227	5.81801494347937	0.386805045047048	0.0458888934945702	1
hisP_locusTag_ECDH10B_2468	2.18316359340494	3.65880629503018	0.0459945434602915	1
ygaV_locusTag_ECDH10B_2834	7.25845267594905	1.46419972284493	0.0460425323116527	1
ydaW_locusTag_ECDH10B_1483	-3.8623895469421	1.59606110187127	0.0460532233805726	1
yjbG_locusTag_ECDH10B_4217	-4.47461444962191	2.04507872731253	0.0460981050430927	1
ylbA_locusTag_ECDH10B_0471	2.59193917770635	2.93595772209351	0.0462203869167503	1
dicF_locusTag_ECDH10B_1706	5.54278437172846	0.21532919810545	0.0466031197914151	1
ugd_locusTag_ECDH10B_2176	-1.78311301593847	7.03602204039682	0.0467016979885211	1
yidG_locusTag_ECDH10B_3858	6.39093286080566	0.786024544256096	0.0470616322649572	1
nudJ_locusTag_ECDH10B_1206	2.12616268706219	2.78425906580525	0.0475706366685814	1
insI-2_locusTag_ECDH10B_1530	-2.47985283492441	2.54082867385737	0.0483533190390095	1
hipB_locusTag_ECDH10B_1639	-5.86724795859382	0.29087433138871	0.0485189668502155	1
dcyD_locusTag_ECDH10B_2060	-1.69524344863385	5.46721628071775	0.0486055454020235	1
osmY_locusTag_ECDH10B_4533	-1.51419672775264	5.91622514403902	0.0489776141747008	1
htgA_locusTag_ECDH10B_0012	6.50972476233361	0.886383994384404	0.0496621479161234	1
yggF_locusTag_ECDH10B_3105	-4.27170249086041	2.76793792615395	0.0508038584678222	1
ydfI_locusTag_ECDH10B_1673	6.49042501334017	0.853969919842635	0.0509948209859222	1
ompC_locusTag_ECDH10B_2372	1.34948237332264	7.17683617145898	0.0516354100236415	1
yicO_locusTag_ECDH10B_3847	6.30102078827321	0.719645639671702	0.0520151664928897	1
ycjO_locusTag_ECDH10B_1428	6.31367490917137	0.734460828504912	0.0532103780108243	1
ycdU_locusTag_ECDH10B_1103	6.32248258973483	0.743877675954591	0.0538400203518615	1
ynbB_locusTag_ECDH10B_1535	-5.70404599152391	0.179971652486957	0.0538805991370194	1
sufB_locusTag_ECDH10B_1817	2.44671476498363	5.74790368942608	0.0539614206068129	1
insF-5_locusTag_ECDH10B_2243	-7.01418132374672	0.470231092763828	0.054008828126499	1
yfbM_locusTag_ECDH10B_2434	6.42528628861915	0.813309841314825	0.0544147527863428	1
acnA_locusTag_ECDH10B_1393	1.20911035955565	6.63251144953149	0.0545636854766502	1
fliH_locusTag_ECDH10B_2082	6.39888452928239	0.794043881160905	0.0555045903599381	1
gatB_locusTag_ECDH10B_2246	-3.54965459084676	2.88883917069108	0.0556193242372599	1
yagA_locusTag_ECDH10B_0254	2.39400330545242	3.07713221351444	0.0563226091393272	1
caiB_locusTag_ECDH10B_0039	3.62389342075209	2.09580329324654	0.0565235870270036	1
ldrC_locusTag_ECDH10B_1273	3.23584046950052	0.901677976437053	0.0569521163918818	1
yafQ_locusTag_ECDH10B_0207	2.22548615889441	3.75053320534417	0.0572722250115932	1
yfjQ_locusTag_ECDH10B_2799	5.36883777734582	0.119437374032939	0.057504968776939	1
yjbE_locusTag_ECDH10B_4215	-2.22702725712744	5.86058895613996	0.0575412025997052	1
ylbE_locusTag_ECDH10B_0475	6.51467272251243	0.872817642839673	0.0582135260839208	1
yjfY_locusTag_ECDH10B_4394	5.45723205157552	0.170295419770033	0.058454660860807	1
sspB_locusTag_ECDH10B_3405	-1.14984322283634	6.70720573849696	0.0586422276334049	1
yzfA_locusTag_ECDH10B_4418	5.69960527978414	0.336633933129015	0.0600935069036555	1
nudH_locusTag_ECDH10B_3000	1.21868542561378	6.36208053278813	0.0603494257403617	1
ybjK_locusTag_ECDH10B_0915	1.86276173396941	3.31893242876623	0.0612644214327091	1
motB_locusTag_ECDH10B_2030	6.23006577965742	0.676524874692719	0.0620893781438919	1
insA-2_locusTag_ECDH10B_0251	-3.45227273143993	1.59994427529802	0.0622766909754659	1
afuB_locusTag_ECDH10B_0249	5.32661017879375	0.0905976694051564	0.0627191215577107	1
isrA_locusTag_ECDH10B_1460	5.31061809255537	0.0858227477266929	0.0629258173925038	1
xapB_locusTag_ECDH10B_2570	2.5375323032366	2.06826913655112	0.0643656659796537	1
yphF_locusTag_ECDH10B_2715	6.25357826968446	0.699276456589403	0.0645454422492558	1
ppdD_locusTag_ECDH10B_0088	6.24777386077532	0.702652539006337	0.0648915598679046	1
nupC_locusTag_ECDH10B_2557	-1.31144135466319	5.28448349397319	0.0650444304238556	1
yhfW_locusTag_ECDH10B_3555	6.08001100281971	0.574204680791315	0.065443627982702	1
yjhR_locusTag_ECDH10B_4511	2.17988275310601	3.4973922357536	0.0669355288901729	1
yagP_locusTag_ECDH10B_0270	6.28745376894968	0.712122262263093	0.0670231846393171	1
arsC_locusTag_ECDH10B_3679	-3.288250140996	3.39303752465106	0.0676391936623913	1
ryhA_locusTag_ECDH10B_3384	6.33040688577218	0.755483484681539	0.0677986068403205	1
htpX_locusTag_ECDH10B_1968	-1.02111597093213	9.00001610477135	0.0685184967968825	1
allS_locusTag_ECDH10B_0460	5.7830267506362	0.370983681808399	0.0687150707827868	1
elaD_locusTag_ECDH10B_2431	-4.46218036630938	3.22476080869688	0.0705471467035421	1
cspB_locusTag_ECDH10B_1689	1.15805089204365	9.89985899902319	0.0709852556202894	1
insO-2_locusTag_ECDH10B_4481	3.79626243322004	0.921747956554276	0.0718275006715662	1
araF_locusTag_ECDH10B_2041	3.40970155528817	6.97768692873949	0.0718677164049373	1
ycgK_locusTag_ECDH10B_1231	-3.0903197830341	3.56554680957772	0.0727401195528581	1
hcr_locusTag_ECDH10B_0942	-6.3732028766388	0.679973094939253	0.0730944738580871	1
ycaC_locusTag_ECDH10B_0967	1.85624189814159	4.57879161178562	0.0732072718227958	1
yjhF_locusTag_ECDH10B_4497	6.12205277865665	0.603101550419418	0.0737047931111032	1
ydiO_locusTag_ECDH10B_1831	6.09939405506526	0.576859826920794	0.0748794194491313	1
bcsG_locusTag_ECDH10B_3715	-1.41667040227921	5.20276454193815	0.0752691908201596	1
sgcB_locusTag_ECDH10B_4506	-6.50189606074376	0.720542427296087	0.075507295439055	1
mhpC_locusTag_ECDH10B_1361	6.13308666030857	0.604838354095982	0.0760730275635939	1
tdcD_locusTag_ECDH10B_3289	-3.40377115853823	4.17052680725586	0.0761040748410677	1
ygbJ_locusTag_ECDH10B_2904	5.24250260331184	0.0492785998116716	0.0771726196062441	1
ygjN_locusTag_ECDH10B_3258	3.75350260894292	1.17569064134874	0.0779027774488476	1
malF_locusTag_ECDH10B_4222	1.73557693135986	5.16213641977728	0.0783057363533878	1
fsaB_locusTag_ECDH10B_4135	2.27853796404438	3.10213953647865	0.0783156212554105	1
gpt_locusTag_ECDH10B_0220	-1.22969887107348	5.55141828196555	0.079069860504539	1
lamB_locusTag_ECDH10B_4225	1.363924454469	7.16081483708645	0.0793108291012545	1
yibD_locusTag_ECDH10B_3797	-1.55061129646661	4.31451392737191	0.079541804273328	1
flgJ_locusTag_ECDH10B_1152	6.18152172683699	0.62894574262171	0.0799333731781271	1
yeaN_locusTag_ECDH10B_1929	-4.24201873307588	1.42791667857902	0.0805680058495016	1
yrdA_locusTag_ECDH10B_3454	1.06933366843416	7.32116590898025	0.0813524859800275	1
cchA_locusTag_ECDH10B_2622	5.41174679610493	0.137091381156697	0.0825427594279585	1
cysZ_locusTag_ECDH10B_2578	-1.48891965152375	4.45885962665725	0.0827169188537894	1
argI_locusTag_ECDH10B_4447	-3.75830200858412	2.97657900682208	0.0831976729260806	1
ycdY_locusTag_ECDH10B_1107	3.01344107715084	1.41410122397146	0.0835866382559093	1
yiiM_locusTag_ECDH10B_4100	1.62075872724293	4.49601021532015	0.0838947475810757	1
ypjC_locusTag_ECDH10B_2819	5.91770839597925	0.471628268692033	0.0843982871837175	1
yecA_locusTag_ECDH10B_2049	1.12086805940871	6.80972529969453	0.0845618917007249	1
phnN_locusTag_ECDH10B_4285	-6.19385619561202	0.548965372073997	0.0846952199717333	1
ygeA_locusTag_ECDH10B_3012	1.8969318714428	7.83743502359804	0.084792764121837	1
eutD_locusTag_ECDH10B_2623	5.92686181304633	0.458558872792259	0.0848900913862973	1
torD_locusTag_ECDH10B_1070	-6.17570750300722	0.533883851546282	0.0850749795492013	1
yehM_locusTag_ECDH10B_2275	2.64347403465079	1.57967317822417	0.0854903533221727	1
ydbC_locusTag_ECDH10B_1532	-2.27253410844833	4.36311383237457	0.0860562302212862	1
yniD_locusTag_ECDH10B_1859	2.62575708576855	1.86021162472498	0.0863034543012829	1
ygaP_locusTag_ECDH10B_2835	2.29072952510913	2.66749994670625	0.0863087443671993	1
ryeC_locusTag_ECDH10B_2224	3.17521712983408	1.67072266783717	0.086440435288339	1
uidC_locusTag_ECDH10B_1748	2.49404897084888	3.57871054926987	0.0866969778972866	1
ydjN_locusTag_ECDH10B_1867	-1.47946920267997	7.96303464775511	0.086821110819631	1
glnL_locusTag_ECDH10B_4059	-1.46990669825294	4.67340669446691	0.0868372749610832	1
lsrF_locusTag_ECDH10B_1648	6.2507457566002	0.687830286950174	0.087009384458755	1
ycjX_locusTag_ECDH10B_1440	-1.57229005169374	4.59284723841047	0.0877964172619771	1
ryeA_locusTag_ECDH10B_1978	2.69488780012347	1.48496624404076	0.0885714732758621	1
cysT_locusTag_ECDH10B_2051	-3.55698948127219	0.784628146936276	0.088945032675209	1
yqcC_locusTag_ECDH10B_2960	5.89324747614355	0.44316204210084	0.0893013454477051	1
yjbL_locusTag_ECDH10B_4236	-5.20132617276479	-0.127174432635895	0.0915685627204367	1
ydaS_locusTag_ECDH10B_1479	3.48621619669797	1.0445933185708	0.0916105152310793	1
yfiB_locusTag_ECDH10B_2772	1.78965517423541	2.7532614230879	0.0926058490925838	1
fixB_locusTag_ECDH10B_0043	5.83230810371215	0.419954470774984	0.093014381150249	1
ydjO_locusTag_ECDH10B_1868	5.81968529871341	0.412439346980347	0.093580741822235	1
wzxE_locusTag_ECDH10B_3981	1.51047509286	5.14832479970895	0.0940571878526753	1
chbC_locusTag_ECDH10B_1875	1.65629599050238	3.42490289115284	0.0943264945388252	1
ynjC_locusTag_ECDH10B_1893	1.89320260338339	3.36068477923991	0.0945861263344935	1
glnG_locusTag_ECDH10B_4058	-1.19645151423207	5.6251769698253	0.0950173367132863	1
ycjM_locusTag_ECDH10B_1426	-3.93120925444116	2.15731060112967	0.0951263721735138	1
yehP_locusTag_ECDH10B_2276	5.99420336453255	0.496536396709605	0.0951648037797636	1
mokC_locusTag_ECDH10B_0017	5.80286663986097	0.37360269931849	0.0951910162152657	1
ydhB_locusTag_ECDH10B_1793	1.62935100854789	3.64550271294718	0.0953400650367723	1
ygiV_locusTag_ECDH10B_3197	-2.20147381390821	2.19943612256321	0.0962431506796946	1
yibH_locusTag_ECDH10B_3778	2.24957006486952	1.85436599975907	0.0966476502028155	1
hspQ_locusTag_ECDH10B_1036	-1.53568938367409	4.0288858243464	0.0975223951462574	1
ydfK_locusTag_ECDH10B_1675	1.56920991226331	6.34496252353174	0.0986622653777641	1
phoR_locusTag_ECDH10B_0356	-1.96910432943088	4.5927304787719	0.0987640522167509	1
yaaU_locusTag_ECDH10B_0046	5.78597257546945	0.360622027555854	0.0993637085022596	1
ydfJ_locusTag_ECDH10B_1674	-3.61238398894725	2.25882849452225	0.099770058977763	1
glpQ_locusTag_ECDH10B_2398	-1.43498434523367	9.02236392615182	0.0998280639571456	1
ybcF_locusTag_ECDH10B_0477	2.56544627375923	1.52131141735011	0.0999836456516545	1
groEL_locusTag_ECDH10B_4336	-1.02092421858831	9.15691333715791	0.100145206331118	1
rrsE_locusTag_ECDH10B_4196	-1.77185207867057	4.27406417132219	0.1002999964487	1
hlyE_locusTag_ECDH10B_1235	-5.9456147149034	0.370672141858771	0.101551744026634	1
argT_locusTag_ECDH10B_2472	1.64719024242018	5.1236414744495	0.101793151940065	1
nanE_locusTag_ECDH10B_3400	-2.43447297238607	2.90091522560197	0.102190275667748	1
cheB_locusTag_ECDH10B_2024	-6.13894472526818	0.446530119156762	0.103267214702774	1
D_locusTag_ECDH10B_1351	5.66060345611733	0.304376222741437	0.104070661414867	1
ymdF_locusTag_ECDH10B_1077	-2.77768457987114	2.08324314731143	0.104625250651909	1
yghT_locusTag_ECDH10B_3163	-4.26998126622133	0.420845920940268	0.105107395508045	1
ycbV_locusTag_ECDH10B_1013	5.62060463551917	0.266998972391803	0.105886505433273	1
yijP_locusTag_ECDH10B_4143	-1.02830883668626	6.50868015412231	0.106114135696619	1
insF-4_locusTag_ECDH10B_1100	-5.8947246213864	0.33560804415839	0.106324189272302	1
insC-5_locusTag_ECDH10B_3218	5.56858604157376	0.227861344007767	0.1094917670655	1
yajG_locusTag_ECDH10B_0390	-0.98499473734949	6.62217784664289	0.109557656889783	1
chbB_locusTag_ECDH10B_1876	1.60839602122445	2.99749576913818	0.109957416249922	1
metW_locusTag_ECDH10B_2985	-3.35875888796787	0.88046183491709	0.111459706529734	1
ynaJ_locusTag_ECDH10B_1452	0.98818517424192	7.01389160392355	0.111775123403339	1
ycbC_locusTag_ECDH10B_0990	1.76753135948099	2.81984659056251	0.112494636598915	1
argD_locusTag_ECDH10B_3535	-1.16485699819359	5.31326773222027	0.112634668684638	1
yjhH_locusTag_ECDH10B_4499	-5.07519626496208	-0.221278960796592	0.113010650765399	1
ydfE_locusTag_ECDH10B_1709	-5.99387081440173	0.342564823681241	0.113513426942062	1
sufD_locusTag_ECDH10B_1815	1.35591901866834	6.07661446460879	0.113976718990858	1
mdtJ_locusTag_ECDH10B_1733	1.20127544326963	5.59185795829597	0.114141499630174	1
yjcP_locusTag_ECDH10B_4271	5.47845178256111	0.195734539492917	0.114369085982516	1
yqjG_locusTag_ECDH10B_3278	-1.50671630713164	4.19701792390421	0.115436031013059	1
narI_locusTag_ECDH10B_1286	5.51023633892539	0.19252790672148	0.115468046140739	1
ygcS_locusTag_ECDH10B_2939	5.47291157343146	0.188141145593671	0.115606291645265	1
tauD_locusTag_ECDH10B_0324	2.62988848086284	1.54963753075063	0.115717827295889	1
yjdI_locusTag_ECDH10B_4318	2.96713234175777	1.36472886228502	0.116187046764414	1
ycaD_locusTag_ECDH10B_0968	-1.22992443964518	4.97744504211838	0.1165431328341	1
tolB_locusTag_ECDH10B_0807	-0.872006997121668	8.40751484336349	0.11687620920441	1
yffR_locusTag_ECDH10B_2614	2.1995801484206	2.4470812677393	0.117265421108511	1
ebgC_locusTag_ECDH10B_3252	5.53451749880573	0.233293260529208	0.117398250256589	1
ydfO_locusTag_ECDH10B_1681	4.24522889260293	0.645420463385676	0.117775348146385	1
yafF_locusTag_ECDH10B_0200	-2.58617991029622	1.58533539065335	0.118166605968458	1
ygeH_locusTag_ECDH10B_3024	2.76107739027676	1.51112647009236	0.118416722971235	1
gloB_locusTag_ECDH10B_0193	1.70680720174259	4.02987810708601	0.119271630013414	1
pioO_locusTag_ECDH10B_3497	3.13583730437004	1.70243825505085	0.119820576247681	1
lsrB_locusTag_ECDH10B_1647	2.56268921497892	1.48468921279743	0.11995683117436	1
yibG_locusTag_ECDH10B_3777	2.28564952686227	2.09507037726622	0.12017537817469	1
chaB_locusTag_ECDH10B_1276	-3.15282072472155	1.19959499022618	0.120638618500079	1
ybjT_locusTag_ECDH10B_0939	1.1795711236005	5.10046904104638	0.120735434665166	1
