	logFC	logCPM	PValue	FDR
ycgK_locusTag_ECDH10B_1231	-9.73620904177412	4.42355536949319	0.179204324965107	1
yegJ_locusTag_ECDH10B_2221	2.0677748386202	1.44737593469085	0.179380489882963	1
arsB_locusTag_ECDH10B_3678	1.7961684763959	1.94455948260423	0.179806599257874	1
yccE_locusTag_ECDH10B_1073	2.00764717871833	2.09251990410505	0.179939738385458	1
yidL_locusTag_ECDH10B_3863	2.17074889091861	1.82616320719445	0.180119418667613	1
yjbG_locusTag_ECDH10B_4217	1.97692363976415	3.02336321739045	0.182385522437881	1
lfhA_locusTag_ECDH10B_0211	2.13887870674656	0.517420672078856	0.182391835502028	1
thiG_locusTag_ECDH10B_4179	1.72701747707019	1.83483139498782	0.183271790797429	1
xylG_locusTag_ECDH10B_3748	-8.87588055061078	3.61008889731867	0.183449462534713	1
yqeB_locusTag_ECDH10B_3050	-9.22430557192473	3.95524169971816	0.183898425533364	1
sdhA_locusTag_ECDH10B_0790	1.22873981744288	8.88639534483252	0.184977281068756	1
mdtG_locusTag_ECDH10B_1124	-8.73372782347732	3.40248033133112	0.185073236711399	1
ldrD_locusTag_ECDH10B_3716	1.79297104784036	2.05256486535003	0.185292137332849	1
ninE_locusTag_ECDH10B_0504	2.64677354165061	-0.0387832425359827	0.186119169163894	1
yhdT_locusTag_ECDH10B_3432	2.18493014778804	0.799582102347463	0.188900386670113	1
rydB_locusTag_ECDH10B_1819	1.77469272444691	1.55683896668395	0.188945203665989	1
yjfL_locusTag_ECDH10B_4379	2.53064717160992	-0.488499304757715	0.189134469493132	1
galT_locusTag_ECDH10B_0826	-3.16133208753183	6.32426161876281	0.189298399191026	1
ribB_locusTag_ECDH10B_3215	1.0229175926864	8.46620923587334	0.191270991750003	1
dppF_locusTag_ECDH10B_3719	1.12135159245123	7.3486752283519	0.191610104087405	1
argX_locusTag_ECDH10B_3986	1.55811386286049	3.32089039162082	0.191773764142932	1
glnU_locusTag_ECDH10B_0736	1.70542372739871	0.171716316853005	0.191916621097302	1
abgR_locusTag_ECDH10B_1459	1.67131213249803	3.43416673982752	0.192070764968689	1
ymdB_locusTag_ECDH10B_1117	1.50985815313265	3.40886675946471	0.192072065933961	1
glnX_locusTag_ECDH10B_0732	2.00335077439496	0.730227972466578	0.192880374685134	1
aldB_locusTag_ECDH10B_3769	1.77926377442218	2.88934023436068	0.193104922201517	1
yfaT_locusTag_ECDH10B_2388	1.94169401129633	0.76029935255711	0.193264530870431	1
puuB_locusTag_ECDH10B_1418	1.76716942504928	2.10337801651078	0.193745372473391	1
